SPO73		Meiosis-specific protein of unknown function, required for spore wall formation during sporulation; dispensible for both nuclear divisions during meiosis		Null: Undergoes meiotic nuclear divisions but does not form spores	YER046W	S000000848
SPO74		Component of the meiotic outer plaque of the spindle pole body, involved in modifying the meiotic outer plaque that is required prior to prospore membrane formation			YGL170C	S000003138
SPO75		Meiosis-specific protein of unknown function, required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis		Null: undergoes meiotic nuclear divisions but does not form spores	YLL005C	S000003928
SPO77		Meiosis-specific protein of unknown function, required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis		Null: Undergoes meiotic nuclear divisions but does not form spores	YLR341W	S000004333
SPO9		dispensable for mitosis; required for premeiotic DNA synthesis, spindle pole body duplication, meiosis I, meiosis II, and spores				S000029490
SPOT1				sporulation defective; premeiotic DNA synthesis does not occur		S000029491
SPOT11				sporulation defective, premeiotic DNA synthesis does not occur		S000029492
SPOT15				sporulation defective, meiosis I does not occur		S000029493
SPOT16				sporulation defective, meiosis II does not occur		S000029494
SPOT2				sporulation defective		S000029495
SPOT20				sporulation defective, mature spores do not form		S000029496
SPOT23				sporulation defective, mature spores do not form		S000029497
SPOT4				sporulation defective; premeiotic DNA synthesis does not occur		S000029498
SPOT7				sporulation defective; premeiotic DNA synthesis does not occur		S000029499
SPP1	CPS40|SAF41	Subunit of COMPASS (Set1C), a complex which methylates histone H3 on lysine 4 and is required in telomeric transcriptional silencing; interacts with Orc2p; PHD finger domain protein similar to human CGBP, an unmethylated CpG binding protein		Null: defective in silencing of expression of genes located near telomeres; hydroxyurea sensitive.	YPL138C	S000006059
SPP2		Essential protein that promotes the first step of splicing and is required for the final stages of spliceosome maturation; interacts with Prp2p, which may release Spp2p from the spliceosome following the first cleavage reaction		Null mutant is inviable. Depletion of Spp2p from yeast cells results in accumulation of unspliced pre-mRNAs. A temperature-sensitive spp2-1 mutant accumulates pre-mRNAs in vivo and is unable to undergo the first splicing reaction in vitro.	YOR148C	S000005674
SPP381		mRNA splicing factor, component of U4/U6.U5 tri-snRNP; interacts genetically and physically with Prp38p		Null mutant is viable, shows severe growth defect and inhibited cellular pre-mRNA splicing	YBR152W	S000000356
SPP382	CCF8|NTR1	Essential protein that forms a dimer with Ntr2p; also forms a trimer, with Ntr2p and Prp43p, that is involved in spliceosome disassembly; found also in a multisubunit complex with the splicing factor Clf1p; suppressor of prp38-1 mutation			YLR424W	S000004416
SPP41		Protein involved in negative regulation of expression of spliceosome components PRP4 and PRP3		Null mutant is inviable; suppressor of prp mutations	YDR464W	S000002872
SPR1	SSG1	Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance		Fail to hydrolyze p-nitrophenyl-beta-D-glucanase or laminarin; mutant spores exhibit reduced thermoresistance	YOR190W	S000005716
SPR2		Sporulation regulated genes				S000029500
SPR28		Sporulation-specific homolog of the yeast CDC3/10/11/12 family of bud neck microfilament genes; meiotic septin expressed at high levels during meiotic divisions and ascospore formation			YDR218C	S000002626
SPR3		Sporulation-specific homolog of the yeast CDC3/10/11/12 family of bud neck microfilament genes; septin protein involved in sporulation; regulated by ABFI			YGR059W	S000003291
SPR6		Protein of unknown function, expressed during sporulation; not required for sporulation, but gene exhibits genetic interactions with other genes required for sporulation		Null mutant is viable, shows no sporulation defects	YER115C	S000000917
SPS1		Putative protein serine/threonine kinase expressed at the end of meiosis and localized to the prospore membrane, required for correct localization of enzymes involved in spore wall synthesis			YDR523C	S000002931
SPS100		Protein required for spore wall maturation; expressed during sporulation; may be a component of the spore wall			YHR139C	S000001181
SPS18	SPX18	Protein of unknown function, contains a putative zinc-binding domain; expressed during sporulation		suppression of X-ray sensitivity of rad55	YNL204C	S000005148
SPS19	SPX19	Peroxisomal 2,4-dienoyl-CoA reductase, auxiliary enzyme of fatty acid beta-oxidation; homodimeric enzyme required for growth and sporulation on petroselineate medium; expression induced during late sporulation and in the presence of oleate	2,4-dienoyl-CoA reductase	Null mutant is viable. SPS19 is dispensable for growth and sporulation on solid acetate and oleate media, but is essential for these processes to occur on petroselineate.	YNL202W	S000005146
SPS2		Protein expressed during sporulation, redundant with Sps22p for organization of the beta-glucan layer of the spore wall; S. pombe ortholog is a spore wall component			YDR522C	S000002930
SPS22		Protein of unknown function, redundant with Sps2p for the organization of the beta-glucan layer of the spore wall			YCL048W	S000000553
SPS4		Protein whose expression is induced during sporulation; not required for sporulation; heterologous expression in E. coli induces the SOS response that senses DNA damage		normal sporulation	YOR313C	S000005840
SPT10	CRE1|SUD1	Putative histone acetylase, sequence-specific activator of histone genes, binds specifically and highly cooperatively to pairs of UAS elements in core histone promoters, functions at or near the TATA box		Suppression of transcriptional defect of UAS-less sta1 gene; suppression of salt-sensitive phenotype caused by elevated TATA-binding protein; ts growth, reduced sporulation efficiency, sensitivity to heat shock & N starvation. Disruption of SPT10 lethal at high [Cu], correlated with slower induction and reduced max levels of CUP1 mRNA.	YJL127C	S000003663
SPT14	CWH6|GPI3	UDP-GlcNAc-binding and catalytic subunit of the enzyme that mediates the first step in glycosylphosphatidylinositol (GPI) biosynthesis, mutations cause defects in transcription and in biogenesis of cell wall proteins		suppression of Ty transcription	YPL175W	S000006096
SPT15	BTF1|TBP1	TATA-binding protein, general transcription factor that interacts with other factors to form the preinitiation complex at promoters, essential for viability	TBP		YER148W	S000000950
SPT16	CDC68|SSF1	Subunit of the heterodimeric FACT complex (Spt16p-Pob3p), facilitates RNA Polymerase II transcription elongation through nucleosomes by destabilizing and then reassembling nucleosome structure		suppression of Ty insertion mutations	YGL207W	S000003175
SPT2	EXA1|SIN1	Protein involved in negative regulation of transcription; required for RNA polyadenylation; exhibits regulated interactions with both histones and SWI-SNF components, has similarity to mammalian HMG1 proteins		Suppression of Ty transcription; loss of function allele is extragenic supressor of hsp70 subfamily A. Mutations lead to accumulation of a previously uncharacterized form of hsp70.	YER161C	S000000963
SPT20	ADA5	Subunit of the SAGA transcriptional regulatory complex, involved in maintaining the integrity of the complex		Null mutant is viable, exhibits growth defects on glucose and galactose, fails to grow on media lacking inositol	YOL148C	S000005508
SPT21		Protein required for normal transcription at several loci including HTA2-HTB2 and HHF2-HHT2, but not required at the other histone loci; functionally related to Spt10p; involved in telomere maintenance		Null mutant is viable, spt21 mutations suppress Ty insertion mutations	YMR179W	S000004791
SPT23		ER membrane protein involved in regulation of OLE1 transcription, acts with homolog Mga2p; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting		Null mutant does not have an Spt- phenotype. Disruption does not significantly affect cell growth or fatty acid metabolism.	YKL020C	S000001503
SPT3		Subunit of the SAGA and SAGA-like transcriptional regulatory complexes, interacts with Spt15p to activate transcription of some RNA polymerase II-dependent genes, also functions to inhibit transcription at some promoters		Null mutant is viable, exhibits defects in mating and sporulation, Ty transcription, and suppression of certain Ty insertion mutations	YDR392W	S000002800
SPT4		Protein involved in the regulating Pol I and Pol II transcription, pre-mRNA processing, kinetochore function, and gene silencing; forms a complex with Spt5p			YGR063C	S000003295
SPT5		Protein involved in the regulating Pol I and Pol II transcription and pre-mRNA processing; forms a complex with Spt4p			YML010W	S000004470
SPT6	CRE2|SSN20	Transcription elongation factor required for the maintenance of chromatin structure during transcription in order to inhibit transcription from promoters within the coding region			YGR116W	S000003348
SPT7	GIT2	Subunit of the SAGA transcriptional regulatory complex, involved in proper assembly of the complex; also present as a C-terminally truncated form in the SLIK/SALSA transcriptional regulatory complex		Null mutant is viable, exhibits growth defects on glucose and galactose, fails to grow on media lacking inositol	YBR081C	S000000285
SPT8		Subunit of the SAGA transcriptional regulatory complex but not present in SAGA-like complex SLIK/SALSA, required for SAGA-mediated inhibition at some promoters		Null mutant is viable, no growth defects, exhibits suppression of Ty insertion mutations, defects in Ty transcription	YLR055C	S000004045
SPY2		Signal Peptidase Yeast		null is lethal		S000029502
SQS1		Protein of unknown function; overexpression antagonizes the suppression of splicing defects by spp382 mutants; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus			YNL224C	S000005168
SQT1		Essential protein involved in a late step of 60S ribosomal subunit assembly or modification; contains multiple WD repeats; interacts with Qsr1p in a two-hybrid assay		Null mutant is inviable. Loss of SQT1 function by down regulation from an inducible promoter results in formation of half-mer polyribosomes and descreased levels of Qsr1p on free 60S subunits	YIR012W	S000001451
SRA6				suppression of ras mutation		S000029503
SRA7				suppression of ras mutation		S000029504
SRB2	HRS2|MED20	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; general transcription factor involved in telomere maintenance		Null mutant is viable, the semi-dominant SRB2-1 mutation suppresses truncation of the C-terminal domain of RNA polymerase II	YHR041C	S000001083
SRB4	MED17	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation		Null mutant is inviable, srb4 (ts) mutants display global defects in mRNA synthesis; srb4 mutants are suppressed by mutations in NCB1	YER022W	S000000824
